review_id,booking_id,customer_id,driver_id,review_text,star_rating,review_date,label,trust_score,reason
REV001676,BK003875,CUST00579,DRV0142,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-06-15 18:59:24,Genuine,65.0,some specific details present
REV001677,BK003876,CUST01578,DRV0196,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-07-10 20:33:57,Genuine,65.0,some specific details present
REV001678,BK003877,CUST00489,DRV0270,Driver Tanvi was very polite and the Prime SUV was clean. Reached on time despite traffic near Pune.,5,2025-03-28 06:44:42,Genuine,80.0,contains specific ride details
REV001679,BK003879,CUST00762,DRV0152,"Good experience overall, vehicle was in good condition. Driver knew the Pune routes well.",5,2025-03-22 06:36:54,Genuine,65.0,some specific details present
REV001680,BK003885,CUST01632,DRV0109,Driver Ekanta was very polite and the Auto was clean. Reached on time despite traffic near Chennai.,5,2025-01-19 06:18:41,Genuine,80.0,contains specific ride details
REV001681,BK003889,CUST01113,DRV0166,nice,5,2025-05-07 06:30:42,Suspicious,25.0,too short and generic to be trustworthy
REV001682,BK003890,CUST01129,DRV0306,"Good experience overall, vehicle was in good condition. Driver knew the Pune routes well.",4,2025-09-21 21:21:42,Genuine,65.0,some specific details present
REV001683,BK003891,CUST01150,DRV0276,Driver Rushil was very polite and the Auto was clean. Reached on time despite traffic near Pune.,5,2025-04-09 21:19:04,Genuine,80.0,contains specific ride details
REV001684,BK003892,CUST00811,DRV0274,Driver Benjamin was very polite and the Mini was clean. Reached on time despite traffic near Pune.,4,2025-08-17 01:35:49,Genuine,80.0,contains specific ride details
REV001685,BK003894,CUST01239,DRV0332,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-08-14 15:11:30,Genuine,65.0,some specific details present
REV001686,BK003897,CUST01170,DRV0194,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-06-10 03:23:07,Genuine,80.0,contains specific ride details
REV001687,BK003901,CUST00746,DRV0139,Driver Raghav was very polite and the Auto was clean. Reached on time despite traffic near Bengaluru.,4,2025-02-28 15:48:26,Genuine,80.0,contains specific ride details
REV001688,BK003902,CUST01022,DRV0295,best app best driver,5,2025-11-05 12:43:04,Genuine,65.0,some specific details present
REV001689,BK003903,CUST00620,DRV0180,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-08-20 12:29:50,Genuine,80.0,contains specific ride details
REV001690,BK003905,CUST01554,DRV0241,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-07-04 04:31:22,Genuine,80.0,contains specific ride details
REV001691,BK003906,CUST00963,DRV0102,"Good experience overall, vehicle was in good condition. Driver knew the Delhi routes well.",5,2025-10-22 17:41:02,Genuine,65.0,some specific details present
REV001692,BK003908,CUST00449,DRV0198,"Excellent service, driver helped with my luggage and was very professional.",4,2025-08-11 10:56:04,Genuine,80.0,contains specific ride details
REV001693,BK003909,CUST00332,DRV0192,Driver Hamsini was very polite and the Bike was clean. Reached on time despite traffic near Delhi.,5,2025-04-24 10:09:13,Genuine,80.0,contains specific ride details
REV001694,BK003912,CUST00871,DRV0183,nice,4,2025-07-22 02:22:22,Suspicious,25.0,too short and generic to be trustworthy
REV001695,BK003913,CUST00181,DRV0291,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-03-12 21:34:07,Genuine,80.0,contains specific ride details
REV001696,BK003915,CUST01758,DRV0277,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-04-28 12:15:06,Genuine,80.0,contains specific ride details
REV001697,BK003916,CUST00929,DRV0195,Driver Divya was very polite and the Prime SUV was clean. Reached on time despite traffic near Mumbai.,5,2025-02-06 07:01:28,Genuine,80.0,contains specific ride details
REV001698,BK003920,CUST00749,DRV0145,Visit www.bestdeals-ride.com for discount codes!!!,5,2025-11-22 14:50:12,Spam,5.0,"contains URL, phone number, or promotional content"
REV001699,BK003923,CUST01670,DRV0015,"Good experience overall, vehicle was in good condition. Driver knew the Delhi routes well.",4,2025-03-27 08:48:02,Genuine,65.0,some specific details present
REV001700,BK003927,CUST00108,DRV0283,"Good experience overall, vehicle was in good condition. Driver knew the Bengaluru routes well.",4,2025-04-17 05:43:32,Genuine,65.0,some specific details present
REV001701,BK003929,CUST00764,DRV0232,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-04-15 09:02:38,Genuine,65.0,some specific details present
REV001702,BK003930,CUST00052,DRV0336,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-01-17 22:56:24,Genuine,65.0,some specific details present
REV001703,BK003931,CUST01017,DRV0312,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-03-02 09:18:35,Genuine,80.0,contains specific ride details
REV001704,BK003932,CUST01429,DRV0315,"Excellent service, driver helped with my luggage and was very professional.",5,2025-08-25 10:28:56,Genuine,80.0,contains specific ride details
REV001705,BK003933,CUST01778,DRV0070,Driver Urvashi was very polite and the Auto was clean. Reached on time despite traffic near Chennai.,4,2025-08-01 00:51:22,Genuine,80.0,contains specific ride details
REV001706,BK003936,CUST01272,DRV0228,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-05-19 12:20:41,Genuine,65.0,some specific details present
REV001707,BK003940,CUST01036,DRV0206,"Good experience overall, vehicle was in good condition. Driver knew the Pune routes well.",5,2025-07-26 18:22:47,Genuine,65.0,some specific details present
REV001708,BK003942,CUST01325,DRV0300,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-06-06 20:23:52,Genuine,80.0,contains specific ride details
REV001709,BK003943,CUST00015,DRV0244,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-03-14 23:43:20,Genuine,80.0,contains specific ride details
REV001710,BK003946,CUST00941,DRV0320,"Good experience overall, vehicle was in good condition. Driver knew the Chennai routes well.",4,2025-11-12 15:04:21,Genuine,65.0,some specific details present
REV001711,BK003952,CUST00939,DRV0199,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-07-25 06:31:00,Genuine,80.0,contains specific ride details
REV001712,BK003954,CUST00525,DRV0116,Driver Devika was very polite and the Prime SUV was clean. Reached on time despite traffic near Pune.,5,2025-05-01 06:24:24,Genuine,80.0,contains specific ride details
REV001713,BK003960,CUST00200,DRV0254,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-12-01 14:51:14,Genuine,65.0,some specific details present
REV001714,BK003961,CUST01317,DRV0143,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-12-24 22:14:10,Genuine,80.0,contains specific ride details
REV001715,BK003963,CUST01326,DRV0320,Driver Balvan was very polite and the Auto was clean. Reached on time despite traffic near Bengaluru.,4,2025-04-17 04:12:02,Genuine,80.0,contains specific ride details
REV001716,BK003965,CUST01391,DRV0103,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-11-20 10:46:56,Genuine,80.0,contains specific ride details
REV001717,BK003967,CUST00212,DRV0272,AC wasn't working properly but driver was courteous. Fare was reasonable for 4.3km.,3,2025-11-22 07:05:47,Genuine,85.0,contains specific ride details
REV001718,BK003968,CUST01518,DRV0019,"Good experience overall, vehicle was in good condition. Driver knew the Delhi routes well.",5,2025-08-21 12:55:30,Genuine,65.0,some specific details present
REV001719,BK003969,CUST01172,DRV0081,AC wasn't working properly but driver was courteous. Fare was reasonable for 1.2km.,3,2025-03-17 15:34:34,Genuine,85.0,contains specific ride details
REV001720,BK003970,CUST01185,DRV0247,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-02-07 20:33:16,Genuine,80.0,contains specific ride details
REV001721,BK003971,CUST00059,DRV0301,"Good experience overall, vehicle was in good condition. Driver knew the Mumbai routes well.",4,2025-01-09 06:43:05,Genuine,65.0,some specific details present
REV001722,BK003972,CUST01119,DRV0299,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-04-07 03:17:04,Genuine,65.0,some specific details present
REV001723,BK003980,CUST00021,DRV0338,"Good experience overall, vehicle was in good condition. Driver knew the Bengaluru routes well.",4,2025-03-08 18:42:22,Genuine,65.0,some specific details present
REV001724,BK003983,CUST00847,DRV0292,"Good experience overall, vehicle was in good condition. Driver knew the Mumbai routes well.",5,2025-04-20 04:08:31,Genuine,65.0,some specific details present
REV001725,BK003985,CUST00471,DRV0163,"Excellent service, driver helped with my luggage and was very professional.",5,2025-04-21 18:45:51,Genuine,80.0,contains specific ride details
REV001726,BK003988,CUST01181,DRV0009,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-08-17 04:35:24,Genuine,80.0,contains specific ride details
REV001727,BK003989,CUST00028,DRV0112,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-09-21 13:39:27,Genuine,80.0,contains specific ride details
REV001728,BK003990,CUST00253,DRV0167,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-10-26 23:59:01,Genuine,65.0,some specific details present
REV001729,BK003992,CUST00915,DRV0013,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-04-02 17:38:24,Genuine,80.0,contains specific ride details
REV001730,BK003994,CUST00997,DRV0129,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-07-28 05:30:18,Genuine,80.0,contains specific ride details
REV001731,BK003996,CUST01219,DRV0041,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-07-10 08:58:01,Genuine,80.0,contains specific ride details
REV001732,BK003997,CUST00097,DRV0060,"Excellent service, driver helped with my luggage and was very professional.",5,2025-08-04 04:09:50,Genuine,80.0,contains specific ride details
REV001733,BK004001,CUST00668,DRV0249,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-04-19 14:25:56,Genuine,80.0,contains specific ride details
REV001734,BK004002,CUST01566,DRV0345,"Good experience overall, vehicle was in good condition. Driver knew the Pune routes well.",5,2025-03-09 19:04:32,Genuine,65.0,some specific details present
REV001735,BK004004,CUST00242,DRV0023,AC wasn't working properly but driver was courteous. Fare was reasonable for 4.1km.,3,2025-09-12 16:34:05,Genuine,85.0,contains specific ride details
REV001736,BK004006,CUST00361,DRV0090,Driver Falak was very polite and the Auto was clean. Reached on time despite traffic near Hyderabad.,4,2025-04-12 17:45:58,Genuine,80.0,contains specific ride details
REV001737,BK004007,CUST01674,DRV0172,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-04-20 07:26:07,Genuine,65.0,some specific details present
REV001738,BK004009,CUST01061,DRV0059,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-10-04 10:21:22,Genuine,80.0,contains specific ride details
REV001739,BK004010,CUST01757,DRV0074,AC wasn't working properly but driver was courteous. Fare was reasonable for 8.9km.,4,2025-11-13 01:09:06,Genuine,85.0,contains specific ride details
REV001740,BK004011,CUST01223,DRV0041,"Excellent service, driver helped with my luggage and was very professional.",5,2025-08-02 07:30:06,Genuine,80.0,contains specific ride details
REV001741,BK004013,CUST00995,DRV0111,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-12-24 16:49:02,Genuine,80.0,contains specific ride details
REV001742,BK004014,CUST00955,DRV0122,"Excellent service, driver helped with my luggage and was very professional.",4,2025-04-17 22:15:26,Genuine,80.0,contains specific ride details
REV001743,BK004015,CUST00086,DRV0104,"Excellent service, driver helped with my luggage and was very professional.",4,2025-01-03 09:28:26,Genuine,80.0,contains specific ride details
REV001744,BK004016,CUST00704,DRV0221,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-10-12 16:41:43,Genuine,65.0,some specific details present
REV001745,BK004024,CUST01786,DRV0214,Driver Gauri was very polite and the Sedan was clean. Reached on time despite traffic near Pune.,4,2025-12-08 07:54:35,Genuine,80.0,contains specific ride details
REV001746,BK004025,CUST01725,DRV0286,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-12-28 08:57:15,Genuine,80.0,contains specific ride details
REV001747,BK004027,CUST01595,DRV0070,Driver Jatin was very polite and the Auto was clean. Reached on time despite traffic near Hyderabad.,5,2025-12-18 13:03:01,Genuine,80.0,contains specific ride details
REV001748,BK004028,CUST00287,DRV0070,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-02-27 17:11:47,Genuine,80.0,contains specific ride details
REV001749,BK004029,CUST00717,DRV0115,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-06-30 16:47:50,Genuine,80.0,contains specific ride details
REV001750,BK004030,CUST00001,DRV0295,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-10-20 10:54:17,Genuine,80.0,contains specific ride details
REV001751,BK004032,CUST00772,DRV0038,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-04-23 15:20:21,Genuine,80.0,contains specific ride details
REV001752,BK004037,CUST01605,DRV0054,Driver Chandran was very polite and the Bike was clean. Reached on time despite traffic near Pune.,5,2025-10-07 12:19:06,Genuine,80.0,contains specific ride details
REV001753,BK004038,CUST00154,DRV0004,good good good,5,2025-10-26 12:49:40,Suspicious,25.0,too short and generic to be trustworthy
REV001754,BK004045,CUST01737,DRV0037,"Good experience overall, vehicle was in good condition. Driver knew the Delhi routes well.",5,2025-04-19 06:37:24,Genuine,65.0,some specific details present
REV001755,BK004047,CUST01465,DRV0174,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-04-17 01:47:23,Genuine,80.0,contains specific ride details
REV001756,BK004050,CUST01724,DRV0269,AC wasn't working properly but driver was courteous. Fare was reasonable for 1.8km.,4,2025-03-13 08:02:54,Genuine,85.0,contains specific ride details
REV001757,BK004051,CUST00817,DRV0222,"Excellent service, driver helped with my luggage and was very professional.",4,2025-03-25 06:57:36,Genuine,80.0,contains specific ride details
REV001758,BK004052,CUST01691,DRV0117,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-02-19 01:20:27,Genuine,65.0,some specific details present
REV001759,BK004054,CUST00345,DRV0025,AC wasn't working properly but driver was courteous. Fare was reasonable for 12.2km.,3,2025-11-08 21:45:34,Genuine,85.0,contains specific ride details
REV001760,BK004059,CUST01461,DRV0229,"Good experience overall, vehicle was in good condition. Driver knew the Bengaluru routes well.",4,2025-03-28 15:05:02,Genuine,65.0,some specific details present
REV001761,BK004060,CUST00442,DRV0191,"Good experience overall, vehicle was in good condition. Driver knew the Hyderabad routes well.",4,2025-01-26 22:46:19,Genuine,65.0,some specific details present
REV001762,BK004061,CUST00541,DRV0281,"Excellent service, driver helped with my luggage and was very professional.",5,2025-04-23 10:04:09,Genuine,80.0,contains specific ride details
REV001763,BK004063,CUST00540,DRV0225,"Excellent service, driver helped with my luggage and was very professional.",5,2025-06-27 00:16:28,Genuine,80.0,contains specific ride details
REV001764,BK004064,CUST00667,DRV0146,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-06-09 22:43:57,Genuine,80.0,contains specific ride details
REV001765,BK004067,CUST00718,DRV0060,AC wasn't working properly but driver was courteous. Fare was reasonable for 4.7km.,4,2025-08-09 01:12:54,Genuine,85.0,contains specific ride details
REV001766,BK004068,CUST00774,DRV0295,Driver Amruta was very polite and the Prime SUV was clean. Reached on time despite traffic near Delhi.,4,2025-04-25 17:07:28,Genuine,80.0,contains specific ride details
REV001767,BK004070,CUST00834,DRV0311,"Excellent service, driver helped with my luggage and was very professional.",5,2025-04-18 12:18:42,Genuine,80.0,contains specific ride details
REV001768,BK004072,CUST00280,DRV0107,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-07-19 19:43:00,Genuine,80.0,contains specific ride details
REV001769,BK004076,CUST01540,DRV0193,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-11-28 19:19:38,Genuine,80.0,contains specific ride details
REV001770,BK004077,CUST01448,DRV0070,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-08-17 18:44:08,Genuine,80.0,contains specific ride details
REV001771,BK004078,CUST00533,DRV0317,Driver Aayush was very polite and the Mini was clean. Reached on time despite traffic near Bengaluru.,4,2025-07-31 13:42:54,Genuine,80.0,contains specific ride details
REV001772,BK004079,CUST00501,DRV0334,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-09-06 16:56:10,Genuine,80.0,contains specific ride details
REV001773,BK004081,CUST00876,DRV0251,ok ok,5,2025-12-04 13:52:26,Suspicious,25.0,too short and generic to be trustworthy
REV001774,BK004082,CUST01191,DRV0096,Driver Vansha was very polite and the Bike was clean. Reached on time despite traffic near Hyderabad.,4,2025-04-03 18:22:16,Genuine,80.0,contains specific ride details
REV001775,BK004083,CUST00061,DRV0342,"Excellent service, driver helped with my luggage and was very professional.",4,2025-05-24 10:09:00,Genuine,80.0,contains specific ride details
REV001776,BK004085,CUST01005,DRV0112,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-05-20 10:21:33,Genuine,80.0,contains specific ride details
REV001777,BK004086,CUST01732,DRV0060,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-08-22 09:02:23,Genuine,80.0,contains specific ride details
REV001778,BK004089,CUST00226,DRV0228,"Excellent service, driver helped with my luggage and was very professional.",4,2025-03-17 05:59:51,Genuine,80.0,contains specific ride details
REV001779,BK004090,CUST00785,DRV0014,Driver Hredhaan was very polite and the Sedan was clean. Reached on time despite traffic near Mumbai.,5,2025-01-06 09:53:56,Genuine,80.0,contains specific ride details
REV001780,BK004095,CUST01067,DRV0339,"Excellent service, driver helped with my luggage and was very professional.",5,2025-03-07 07:35:17,Genuine,80.0,contains specific ride details
REV001781,BK004100,CUST00160,DRV0077,"Excellent service, driver helped with my luggage and was very professional.",4,2025-12-13 06:16:38,Genuine,80.0,contains specific ride details
REV001782,BK004105,CUST01346,DRV0276,"Good experience overall, vehicle was in good condition. Driver knew the Pune routes well.",4,2025-10-20 23:08:36,Genuine,65.0,some specific details present
REV001783,BK004106,CUST01729,DRV0093,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-04-07 17:58:06,Genuine,80.0,contains specific ride details
REV001784,BK004110,CUST00500,DRV0189,AC wasn't working properly but driver was courteous. Fare was reasonable for 4.3km.,4,2025-08-06 07:44:13,Genuine,85.0,contains specific ride details
REV001785,BK004111,CUST01785,DRV0304,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-07-12 07:10:02,Genuine,80.0,contains specific ride details
REV001786,BK004114,CUST00857,DRV0120,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-01-31 23:05:51,Genuine,80.0,contains specific ride details
REV001787,BK004115,CUST00055,DRV0009,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-05-26 03:04:47,Genuine,65.0,some specific details present
REV001788,BK004116,CUST00399,DRV0275,Visit www.bestdeals-ride.com for discount codes!!!,5,2025-03-25 09:18:25,Spam,5.0,"contains URL, phone number, or promotional content"
REV001789,BK004117,CUST01082,DRV0103,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-06-04 19:44:31,Genuine,80.0,contains specific ride details
REV001790,BK004118,CUST00276,DRV0091,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-06-15 01:19:59,Genuine,65.0,some specific details present
REV001791,BK004120,CUST01519,DRV0135,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-01-17 19:58:21,Genuine,80.0,contains specific ride details
REV001792,BK004122,CUST00267,DRV0048,best app best driver,4,2025-11-05 16:55:57,Genuine,65.0,some specific details present
REV001793,BK004123,CUST00817,DRV0088,Driver Jonathan was very polite and the Prime SUV was clean. Reached on time despite traffic near Delhi.,5,2025-05-26 06:17:51,Genuine,80.0,contains specific ride details
REV001794,BK004124,CUST00190,DRV0177,"Excellent service, driver helped with my luggage and was very professional.",4,2025-10-17 16:47:33,Genuine,80.0,contains specific ride details
REV001795,BK004126,CUST01143,DRV0186,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-12-04 07:15:26,Genuine,80.0,contains specific ride details
REV001796,BK004129,CUST01575,DRV0193,"Good experience overall, vehicle was in good condition. Driver knew the Mumbai routes well.",4,2025-07-19 16:14:29,Genuine,65.0,some specific details present
REV001797,BK004131,CUST00039,DRV0166,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-08-16 09:45:00,Genuine,65.0,some specific details present
REV001798,BK004132,CUST01624,DRV0045,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-11-04 17:03:17,Genuine,65.0,some specific details present
REV001799,BK004133,CUST01476,DRV0342,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-07-28 22:53:38,Genuine,80.0,contains specific ride details
REV001800,BK004137,CUST00206,DRV0181,AC wasn't working properly but driver was courteous. Fare was reasonable for 3.1km.,4,2025-01-18 12:50:39,Genuine,85.0,contains specific ride details
REV001801,BK004139,CUST01048,DRV0300,"Excellent service, driver helped with my luggage and was very professional.",5,2025-01-05 13:44:01,Genuine,80.0,contains specific ride details
REV001802,BK004140,CUST00572,DRV0250,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-01-26 18:52:05,Genuine,80.0,contains specific ride details
REV001803,BK004141,CUST00712,DRV0245,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-07-13 22:32:12,Genuine,80.0,contains specific ride details
REV001804,BK004142,CUST01685,DRV0012,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-11-08 02:14:59,Genuine,80.0,contains specific ride details
REV001805,BK004143,CUST01730,DRV0334,"Good experience overall, vehicle was in good condition. Driver knew the Delhi routes well.",5,2025-12-30 18:10:53,Genuine,65.0,some specific details present
REV001806,BK004145,CUST01768,DRV0278,Visit www.bestdeals-ride.com for discount codes!!!,5,2025-12-26 05:55:17,Spam,5.0,"contains URL, phone number, or promotional content"
REV001807,BK004150,CUST01064,DRV0117,"Excellent service, driver helped with my luggage and was very professional.",4,2025-05-26 18:04:10,Genuine,80.0,contains specific ride details
REV001808,BK004153,CUST00802,DRV0323,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-02-13 08:26:00,Genuine,80.0,contains specific ride details
REV001809,BK004155,CUST00556,DRV0297,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-11-28 18:13:19,Genuine,65.0,some specific details present
REV001810,BK004157,CUST01347,DRV0178,Driver Hemangini was very polite and the Sedan was clean. Reached on time despite traffic near Hyderabad.,5,2025-09-02 20:55:54,Genuine,80.0,contains specific ride details
REV001811,BK004158,CUST01299,DRV0152,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-02-02 05:40:31,Genuine,80.0,contains specific ride details
REV001812,BK004164,CUST01725,DRV0067,Call 9876543210 for direct booking and skip the app fees,5,2025-07-10 09:04:34,Spam,5.0,"contains URL, phone number, or promotional content"
REV001813,BK004165,CUST01012,DRV0159,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-05-28 03:32:32,Genuine,80.0,contains specific ride details
REV001814,BK004170,CUST00345,DRV0338,Driver Nisha was very polite and the Mini was clean. Reached on time despite traffic near Hyderabad.,5,2025-11-10 17:35:53,Genuine,80.0,contains specific ride details
REV001815,BK004171,CUST01267,DRV0105,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-05-14 15:45:37,Genuine,80.0,contains specific ride details
REV001816,BK004173,CUST01371,DRV0238,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-04-20 16:04:14,Genuine,80.0,contains specific ride details
REV001817,BK004175,CUST00980,DRV0288,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-12-26 22:34:54,Genuine,65.0,some specific details present
REV001818,BK004177,CUST00619,DRV0054,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-05-25 16:30:08,Genuine,65.0,some specific details present
REV001819,BK004179,CUST00125,DRV0156,AC wasn't working properly but driver was courteous. Fare was reasonable for 14.9km.,3,2025-11-11 18:05:07,Genuine,85.0,contains specific ride details
REV001820,BK004183,CUST01741,DRV0161,"Excellent service, driver helped with my luggage and was very professional.",5,2025-10-25 07:43:08,Genuine,80.0,contains specific ride details
REV001821,BK004184,CUST01763,DRV0220,"Good experience overall, vehicle was in good condition. Driver knew the Chennai routes well.",5,2025-10-02 13:09:12,Genuine,65.0,some specific details present
REV001822,BK004186,CUST01155,DRV0109,Driver Aarav was very polite and the Auto was clean. Reached on time despite traffic near Hyderabad.,5,2025-04-03 07:44:46,Genuine,80.0,contains specific ride details
REV001823,BK004188,CUST00525,DRV0170,"Good experience overall, vehicle was in good condition. Driver knew the Pune routes well.",5,2025-03-13 18:39:21,Genuine,65.0,some specific details present
REV001824,BK004193,CUST01591,DRV0205,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-09-24 11:36:22,Genuine,80.0,contains specific ride details
REV001825,BK004196,CUST00273,DRV0193,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-05-06 02:01:45,Genuine,80.0,contains specific ride details
REV001826,BK004199,CUST00555,DRV0159,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-08-17 17:25:40,Genuine,80.0,contains specific ride details
REV001827,BK004201,CUST01225,DRV0325,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-08-08 05:17:54,Genuine,80.0,contains specific ride details
REV001828,BK004209,CUST01225,DRV0030,Driver Qarin was very polite and the Auto was clean. Reached on time despite traffic near Mumbai.,5,2025-03-10 19:52:29,Genuine,80.0,contains specific ride details
REV001829,BK004210,CUST00716,DRV0217,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-05-26 10:41:22,Genuine,65.0,some specific details present
REV001830,BK004211,CUST01702,DRV0326,Driver Yuvraj was very polite and the Sedan was clean. Reached on time despite traffic near Delhi.,4,2025-03-17 19:31:22,Genuine,80.0,contains specific ride details
REV001831,BK004213,CUST00709,DRV0001,"Good experience overall, vehicle was in good condition. Driver knew the Chennai routes well.",5,2025-02-09 11:56:32,Genuine,65.0,some specific details present
REV001832,BK004215,CUST00181,DRV0155,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-10-05 04:46:34,Genuine,80.0,contains specific ride details
REV001833,BK004217,CUST00107,DRV0058,nice nice nice nice nice,4,2025-05-12 07:13:51,Suspicious,14.0,repetitive/generic language or sentiment mismatch
REV001834,BK004221,CUST01722,DRV0133,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-09-02 12:17:50,Genuine,80.0,contains specific ride details
REV001835,BK004224,CUST00869,DRV0217,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-08-21 02:59:07,Genuine,80.0,contains specific ride details
REV001836,BK004226,CUST00808,DRV0234,"Excellent service, driver helped with my luggage and was very professional.",5,2025-07-28 20:04:30,Genuine,80.0,contains specific ride details
REV001837,BK004228,CUST00728,DRV0272,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-07-21 02:26:52,Genuine,80.0,contains specific ride details
REV001838,BK004229,CUST00080,DRV0046,"Excellent service, driver helped with my luggage and was very professional.",4,2025-02-28 11:06:05,Genuine,80.0,contains specific ride details
REV001839,BK004230,CUST01479,DRV0061,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-08-14 06:58:14,Genuine,80.0,contains specific ride details
REV001840,BK004233,CUST00210,DRV0155,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-04-18 02:39:02,Genuine,65.0,some specific details present
REV001841,BK004234,CUST01742,DRV0202,Driver Aradhana was very polite and the Prime SUV was clean. Reached on time despite traffic near Delhi.,5,2025-02-05 04:24:38,Genuine,80.0,contains specific ride details
REV001842,BK004242,CUST01597,DRV0311,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-08-25 13:30:31,Genuine,80.0,contains specific ride details
REV001843,BK004244,CUST00245,DRV0302,Driver Aarnav was very polite and the Mini was clean. Reached on time despite traffic near Bengaluru.,4,2025-12-31 03:13:45,Genuine,80.0,contains specific ride details
